58056,55,M,1
16672,22,M,0
50268,50,M,1
91519,85,F,3
17530,23,M,0
29029,34,F,1
49619,49,F,1
42479,45,M,0
38470,42,M,1
61512,57,F,1
58513,55,F,0
41476,44,M,1
76086,69,F,1
62770,58,F,0
78757,71,F,1
69220,63,F,1
37147,41,M,1
86115,78,F,3
13454,18,M,0
2646,4,F,0
45448,46,F,1
92898,88,F,0
63742,59,M,1
69359,63,F,1
72043,66,M,0
59143,55,F,1
90749,84,F,1
50079,50,M,0
37605,41,F,1
19114,25,M,0
32375,37,F,0
57389,54,F,1
17443,23,M,0
77916,71,M,1
8162,11,F,0
30674,36,M,0
55411,53,F,0
30903,36,M,1
49712,49,F,1
39558,43,M,0
60022,56,F,0
1210,2,F,0
24691,30,F,0
6004,9,M,0
59276,56,M,0
11385,15,F,0
33395,38,M,1
38939,42,F,0
20357,26,M,0
85410,78,M,1
36657,41,M,0
83909,76,F,1
25488,31,F,0
40271,43,F,0
28839,34,F,0
24028,30,M,0
14220,19,M,0
62371,58,M,1
33811,38,F,1
46958,47,F,2
32920,38,M,0
20625,26,F,0
60418,56,F,1
16971,22,F,0
45633,47,M,0
58679,55,F,1
59185,55,F,2
81299,73,F,3
80042,72,F,1
42573,45,M,0
80633,73,M,1
73144,66,F,3
55264,53,M,1
63678,59,M,1
31634,37,M,0
68858,63,M,1
93773,90,F,2
30209,35,F,1
33868,38,F,1
1917,3,F,0
29634,35,M,0
3376,5,F,0
46251,47,F,0
93070,88,F,3
71269,65,M,1
16373,21,F,0
47194,48,M,0
20634,26,F,0
12333,16,F,0
61657,57,F,1
30398,35,F,1
88796,81,F,3
22715,28,F,0
71538,65,F,1
31357,36,F,0
86914,79,F,2
56512,54,M,1
68690,63,M,1
67990,62,F,1
47081,48,M,0
6657,9,F,0
9301,13,M,0
7258,10,F,0
50520,50,M,1
86050,78,F,3
79815,72,F,1
71149,65,M,1
25009,31,M,0
4087,6,F,0
50177,50,M,0
54366,52,F,1
70386,64,F,1
6945,10,M,0
57065,54,F,0
7918,11,F,0
81102,73,F,1
5746,8,F,0
52243,51,M,2
24609,30,F,0
15003,20,M,0
29014,34,F,1
7423,10,F,0
6093,9,M,0
52189,51,M,1
37583,41,F,1
70695,64,F,1
89166,82,M,1
38330,42,M,0
41956,44,F,1
8852,12,F,0
29590,35,M,0
87673,80,F,1
23289,29,M,0
31929,37,M,0
4066,6,F,0
86265,79,M,1
94697,94,M,1
40145,43,M,1
31183,36,F,0
29159,34,F,1
89871,83,M,1
8949,12,F,0
69954,64,M,1
68106,62,F,1
44594,46,M,1
83419,76,M,1
47841,48,F,0
61817,57,F,1
87681,80,F,1
36001,40,F,0
45330,46,F,1
69807,64,M,1
36513,40,F,1
30315,35,F,1
747,2,M,0
16411,21,F,0
48731,49,M,1
35858,40,M,1
90381,84,M,1
81138,73,F,1
40692,43,F,1
35783,40,M,1
69904,64,M,1
86849,79,F,1
68889,63,M,1
80468,73,M,1
39621,43,M,0
32921,38,M,0
39996,43,M,1
34979,39,F,1
61821,57,F,1
5849,8,F,0
13643,18,F,0
3482,6,M,0
93249,89,M,1
74791,68,F,0
21530,27,F,0
34308,39,M,0
32538,37,F,0
53611,52,M,1
82000,74,F,1
92182,86,F,3
9518,13,F,0
50312,50,M,1
21981,27,F,1
30767,36,M,0
70857,64,F,3
34580,39,M,1
1120,2,F,0
93100,88,F,3
72859,66,F,1
34955,39,F,0
86727,79,F,1
93763,90,F,1
1922,3,F,0
74079,67,F,1
91894,86,F,0
32450,37,F,0
84394,77,M,1
31565,36,F,1
20831,26,F,0
74940,68,F,1
60741,57,M,0
73533,67,M,1
90747,84,F,1
89372,82,F,1
65071,60,M,1
92421,87,F,0
60691,57,M,0
14242,19,M,0
65491,60,F,1
76472,69,F,2
9556,13,F,0
46655,47,F,1
90206,83,F,3
18836,24,F,0
78533,71,F,1
39716,43,M,0
50226,50,M,1
10448,14,F,0
54135,52,F,1
56420,54,M,1
22805,28,F,0
35483,40,M,0
10545,14,F,0
2307,4,M,0
75146,68,F,1
90098,83,F,1
75981,69,F,0
78091,71,M,1
74353,68,M,1
17303,22,F,0
84262,76,F,3
67997,62,F,1
5109,8,M,0
93301,89,F,0
39788,43,M,1
31221,36,F,0
91342,85,F,1
19025,24,F,0
65577,60,F,1
68676,63,M,1
70788,64,F,2
55741,53,F,1
55712,53,F,1
68410,63,M,0
44031,46,M,0
29886,35,F,0
91246,85,M,3
17651,23,M,0
58059,55,M,1
51267,50,F,1
65585,60,F,1
48597,49,M,0
34470,39,M,1
54904,53,M,1
82418,74,F,3
81433,74,M,1
10920,15,M,0
82779,75,M,1
32478,37,F,0
78003,71,M,1
91992,86,F,1
71749,65,F,1
55576,53,F,1
24978,31,M,0
36169,40,F,0
3670,6,M,0
30571,36,M,0
33607,38,F,0
12480,17,M,0
81747,74,M,1
77346,70,F,1
89938,83,M,3
33566,38,F,0
92587,87,F,3
16333,21,F,0
64992,60,M,1
76286,69,F,1
20581,26,F,0
35386,40,M,0
35457,40,M,0
21907,27,F,0
6675,9,F,0
79729,72,F,1
90167,83,F,3
13549,18,M,0
9553,13,F,0
57817,55,M,0
27263,33,M,0
70180,64,F,0
76572,69,F,3
22969,28,F,1
74484,68,M,1
87454,80,M,1
19751,25,F,0
42918,45,M,1
67169,62,M,0
86028,78,F,3
15673,20,F,0
33197,38,M,0
55185,53,M,1
94226,91,F,3
66437,61,M,1
1460,3,M,0
5723,8,F,0
81809,74,M,1
50527,50,M,1
79414,72,M,1
78589,71,F,1
1644,3,M,0
44404,46,M,1
89757,83,M,1
77451,70,F,1
84891,77,F,1
52705,51,F,1
37559,41,F,0
91965,86,F,1
94556,93,F,0
17107,22,F,0
65117,60,M,1
10220,14,M,0
60096,56,F,1
75021,68,F,1
77347,70,F,1
51008,50,F,1
76388,69,F,1
83739,76,M,3
86165,78,F,3
82162,74,F,1
36492,40,F,1
2045,4,M,0
15449,20,F,0
66317,61,M,1
81895,74,F,0
43993,45,F,2
82332,74,F,3
43283,45,F,0
50752,50,F,0
14865,19,F,0
41633,44,M,1
77989,71,M,1
65186,60,M,1
72322,66,M,1
23761,29,F,0
45817,47,M,1
15094,20,M,0
79899,72,F,1
50542,50,M,1
78668,71,F,1
30211,35,F,1
28699,34,F,0
46980,47,F,2
11003,15,M,0
14518,19,F,0
42705,45,M,0
86815,79,F,1
57221,54,F,1
19844,25,F,0
30163,35,F,0
67529,62,M,1
75459,69,M,1
87250,80,M,1
3677,6,M,0
74561,68,M,1
82203,74,F,1
6338,9,F,0
28357,34,M,0
86216,79,M,0
39780,43,M,1
46065,47,M,1
55632,53,F,1
37548,41,F,0
39026,42,F,1
39892,43,M,1
69670,64,M,0
7785,11,M,0
48114,48,F,1
79277,72,M,1
63494,59,M,0
44028,46,M,0
60237,56,F,1
36528,40,F,1
34495,39,M,1
11622,16,M,0
48282,48,F,1
54933,53,M,1
35566,40,M,0
33335,38,M,1
52806,51,F,1
94144,91,F,3
49302,49,F,0
68432,63,M,0
2138,4,M,0
55574,53,F,1
37621,41,F,1
33950,38,F,1
930,2,M,0
52380,51,F,0
28631,34,F,0
68951,63,M,2
43251,45,F,0
90994,84,F,3
39941,43,M,1
5201,8,M,0
74317,68,M,1
3913,6,F,0
43270,45,F,0
7557,11,M,0
57645,54,F,2
3483,6,M,0
21044,27,M,0
53309,52,M,1
67831,62,F,1
8042,11,F,0
52115,51,M,1
71794,65,F,1
75886,69,M,2
91116,85,M,1
48251,48,F,1
28962,34,F,0
41232,44,M,1
22963,28,F,1
93446,89,F,3
30066,35,F,0
34656,39,M,2
4567,7,M,0
23364,29,M,0
16191,21,F,0
84615,77,M,1
10205,14,M,0
25900,31,F,1
35178,39,F,1
26397,32,M,0
29318,35,M,0
69733,64,M,1
84747,77,M,3
11855,16,M,0
82753,75,M,1
70113,64,M,1
25447,31,M,1
82457,75,M,0
88964,81,F,3
54218,52,F,1
78880,71,F,2
90672,84,F,1
48616,49,M,0
45315,46,F,1
28407,34,M,0
83016,75,F,1
11872,16,M,0
48130,48,F,1
65020,60,M,1
80817,73,F,0
59564,56,M,1
71161,65,M,1
90861,84,F,3
53785,52,M,2
27401,33,M,0
77745,70,F,3
8479,12,M,0
16104,21,M,0
38296,42,M,0
86794,79,F,1
4952,7,F,0
20452,26,M,0
57335,54,F,1
76613,70,M,0
83041,75,F,1
12507,17,M,0
68949,63,M,2
35899,40,M,1
19510,25,F,0
40466,43,F,1
81162,73,F,1
77625,70,F,2
27517,33,M,1
34038,39,M,0
10768,15,M,0
5741,8,F,0
39242,42,F,1
53748,52,M,1
15534,20,F,0
30446,36,M,0
38857,42,F,0
87147,79,F,3
13046,17,F,0
24901,30,F,1
15239,20,M,0
71312,65,M,1
31550,36,F,1
25071,31,M,0
94768,94,F,3
78705,71,F,1
45352,46,F,1
84053,76,F,1
80019,72,F,1
28478,34,M,0
24728,30,F,0
11778,16,M,0
9811,13,F,0
18584,24,M,0
30389,35,F,1
29275,35,M,0
32751,37,F,1
81673,74,M,1
85109,77,F,3
59941,56,M,2
12423,17,M,0
40289,43,F,0
69088,63,F,1
31912,37,M,0
38439,42,M,1
35473,40,M,0
57634,54,F,2
23944,29,F,1
44710,46,M,1
44226,46,M,0
53187,52,M,0
49520,49,F,1
15381,20,F,0
45899,47,M,1
10473,14,F,0
54779,53,M,1
89655,82,F,3
84069,76,F,1
36145,40,F,0
4631,7,F,0
42173,44,F,1
92764,88,M,1
16870,22,M,0
34226,39,M,0
27996,33,F,1
90320,83,F,3
33258,38,M,1
39327,42,F,1
82895,75,F,0
36110,40,F,0
4313,7,M,0
63835,59,M,1
75650,69,M,1
3465,6,M,0
50958,50,F,1
18917,24,F,0
10838,15,M,0
71386,65,M,3
22462,28,M,0
35811,40,M,1
75434,69,M,1
77127,70,F,0
72730,66,F,1
53462,52,M,1
73972,67,F,1
66070,61,M,1
51875,51,M,1
3936,6,F,0
45044,46,F,1
64295,59,F,1
35174,39,F,1
34653,39,M,2
51399,50,F,1
28864,34,F,0
85001,77,F,1
9437,13,M,0
66955,61,F,1
31006,36,F,0
35528,40,M,0
83882,76,F,1
34072,39,M,0
34283,39,M,0
81680,74,M,1
88020,80,F,3
79592,72,F,0
5526,8,F,0
74007,67,F,1
60314,56,F,1
34740,39,F,0
74653,68,M,1
82474,75,M,1
5550,8,F,0
33714,38,F,1
39140,42,F,1
50452,50,M,1
22160,28,M,0
77593,70,F,1
18925,24,F,0
81010,73,F,1
67991,62,F,1
33521,38,F,0
21989,28,M,0
48151,48,F,1
16254,21,F,0
72214,66,M,1
82629,75,M,1
76270,69,F,1
79973,72,F,1
91557,85,F,3
34113,39,M,0
24040,30,M,0
48990,49,M,1
88461,81,M,3
60863,57,M,1
71833,65,F,1
79329,72,M,1
18932,24,F,0
51627,51,M,0
75006,68,F,1
7306,10,F,0
52020,51,M,1
42063,44,F,1
6250,9,M,0
9759,13,F,0
14753,19,F,0
36867,41,M,0
59343,56,M,0
53261,52,M,1
6350,9,F,0
10544,14,F,0
32311,37,F,0
7795,11,M,0
69218,63,F,1
57753,55,M,0
34693,39,F,0
58980,55,F,1
76260,69,F,1
20107,26,M,0
36453,40,F,1
11757,16,M,0
12478,17,M,0
81331,73,F,3
4483,7,M,0
24213,30,M,0
1742,3,F,0
38191,42,M,0
11729,16,M,0
90834,84,F,3
15208,20,M,0
92866,88,M,3
27954,33,F,1
14583,19,F,0
10833,15,M,0
43879,45,F,1
92364,87,M,1
87548,80,F,0
1476,3,M,0
35714,40,M,1
23179,29,M,0
24747,30,F,0
69722,64,M,1
5221,8,M,0
31111,36,F,0
23098,29,M,0
65664,60,F,1
13953,18,F,0
57728,55,M,0
14660,19,F,0
22506,28,M,1
6210,9,M,0
88210,81,M,1
46994,47,F,3
78261,71,M,1
31211,36,F,0
37277,41,F,0
24529,30,F,0
63589,59,M,1
6104,9,M,0
51142,50,F,1
59880,56,M,1
94964,96,M,3
13778,18,F,0
20019,26,M,0
42122,44,F,1
38039,42,M,0
5643,8,F,0
80122,72,F,3
78223,71,M,1
12637,17,M,0
40765,43,F,1
89987,83,F,0
52644,51,F,1
25819,31,F,0
74546,68,M,1
28267,34,M,0
80738,73,M,3
66323,61,M,1
33944,38,F,1
7555,11,M,0
60593,56,F,2
52908,51,F,1
17408,23,M,0
65967,61,M,0
63493,59,M,0
79777,72,F,1
32987,38,M,0
95132,98,F,3
68543,63,M,1
41497,44,M,1
5528,8,F,0
65488,60,F,1
14612,19,F,0
49811,49,F,1
64991,60,M,1
54482,52,F,1
83250,75,F,3
13002,17,F,0
74506,68,M,1
28054,34,M,0
92103,86,F,3
40231,43,F,0
64624,59,F,1
20364,26,M,0
23522,29,F,0
27597,33,F,0
5738,8,F,0
52545,51,F,1
64583,59,F,1
6877,10,M,0
64988,60,M,1
62611,58,M,1
78397,71,F,1
85686,78,F,0
52872,51,F,1
15133,20,M,0
12690,17,M,0
86614,79,F,0
12182,16,F,0
89257,82,M,3
66770,61,F,1
53903,52,F,0
77138,70,F,0
40182,43,F,0
30072,35,F,0
6563,9,F,0
7125,10,F,0
62112,58,M,0
52246,51,M,2
10840,15,M,0
69789,64,M,1
21317,27,M,0
65209,60,M,1
16994,22,F,0
66819,61,F,1
3825,6,M,0
27280,33,M,0
45452,46,F,1
90817,84,F,3
44507,46,M,1
48662,49,M,1
92939,88,F,1
64995,60,M,1
76420,69,F,1
17025,22,F,0
29534,35,M,0
61543,57,F,1
90803,84,F,3
9746,13,F,0
94741,94,F,0
91636,85,F,3
55889,53,F,1
3038,5,M,0
30691,36,M,0
56987,54,F,0
77672,70,F,3
89055,82,M,1
82607,75,M,1
70773,64,F,2
65549,60,F,1
59312,56,M,0
57399,54,F,1
47737,48,F,0
5220,8,M,0
89382,82,F,1
319,1,M,0
31452,36,F,1
55483,53,F,0
7121,10,F,0
26697,32,F,0
87013,79,F,3
34383,39,M,0
34711,39,F,0
61781,57,F,1
68444,63,M,1
50149,50,M,0
43525,45,F,1
35378,40,M,0
24438,30,M,0
66652,61,F,1
36425,40,F,1
51566,50,F,3
50121,50,M,0
57834,55,M,0
8164,11,F,0
12275,16,F,0
59613,56,M,1
19405,25,M,0
43843,45,F,1
60368,56,F,1
15799,21,M,0
55861,53,F,1
92033,86,F,3
30619,36,M,0
79094,72,M,1
47396,48,M,1
47234,48,M,1
42912,45,M,1
73129,66,F,3
70405,64,F,1
18389,24,M,0
7031,10,M,0
1491,3,M,0
72095,66,M,1
46522,47,F,1
40260,43,F,0
68436,63,M,0
12973,17,F,0
66404,61,M,1
42740,45,M,1
51227,50,F,1
17536,23,M,0
3391,5,F,0
33547,38,F,0
85272,77,F,3
73586,67,M,1
60383,56,F,1
84720,77,M,2
79668,72,F,1
83197,75,F,1
37324,41,F,0
32488,37,F,0
84107,76,F,1
50348,50,M,1
90917,84,F,3
3593,6,M,0
5867,9,M,0
2825,5,M,0
94332,92,F,0
33513,38,F,0
87830,80,F,1
48022,48,F,1
2700,4,F,0
19065,25,M,0
38603,42,M,1
75401,69,M,1
31129,36,F,0
12700,17,M,0
44798,46,F,0
25894,31,F,1
95166,99,F,0
54938,53,M,1
9083,12,F,0
57894,55,M,1
85650,78,M,3
38240,42,M,0
25562,31,F,0
9567,13,F,0
51761,51,M,1
75980,69,F,0
11443,15,F,0
12722,17,M,0
43930,45,F,1
53068,51,F,3
85762,78,F,1
37364,41,F,0
39544,43,M,0
37132,41,M,1
44493,46,M,1
43884,45,F,1
36872,41,M,0
30238,35,F,1
70556,64,F,1
79140,72,M,1
64321,59,F,1
63748,59,M,1
56866,54,M,1
93774,90,F,2
75658,69,M,1
54347,52,F,1
27014,32,F,1
72937,66,F,1
88777,81,F,3
64389,59,F,1
32494,37,F,0
52715,51,F,1
66196,61,M,1
13737,18,F,0
77684,70,F,3
9777,13,F,0
92869,88,M,3
90699,84,F,1
32186,37,M,1
49710,49,F,1
27494,33,M,1
24643,30,F,0
84008,76,F,1
94700,94,M,1
37679,41,F,1
52832,51,F,1
44097,46,M,0
41469,44,M,1
11861,16,M,0
75817,69,M,1
28244,34,M,0
9788,13,F,0
39209,42,F,1
56663,54,M,1
53341,52,M,1
44601,46,M,1
51365,50,F,1
41551,44,M,1
33606,38,F,0
21058,27,M,0
36866,41,M,0
5949,9,M,0
35171,39,F,1
46404,47,F,0
3201,5,F,0
53255,52,M,0
28291,34,M,0
67555,62,M,1
80278,73,M,1
80457,73,M,1
7378,10,F,0
23395,29,M,0
12704,17,M,0
35458,40,M,0
9012,12,F,0
25833,31,F,0
23129,29,M,0
62482,58,M,1
81025,73,F,1
93967,91,M,1
35755,40,M,1
53820,52,F,0
70284,64,F,1
28707,34,F,0
15984,21,M,0
42640,45,M,0
46540,47,F,1
36961,41,M,1
85295,78,M,1
84960,77,F,1
42851,45,M,1
62211,58,M,1
44373,46,M,1
11267,15,F,0
25775,31,F,0
24399,30,M,0
76877,70,M,1
39368,42,F,1
69726,64,M,1
18075,23,F,0
47369,48,M,1
51738,51,M,1
43693,45,F,1
47370,48,M,1
5678,8,F,0
62796,58,F,0
27636,33,F,0
73370,67,M,1
95056,97,F,0
19252,25,M,0
42121,44,F,1
5224,8,M,0
56472,54,M,1
61098,57,M,1
54259,52,F,1
48043,48,F,1
54721,53,M,0
62758,58,F,0
2004,3,F,0
64080,59,F,0
11483,15,F,0
8291,11,F,0
69277,63,F,1
28729,34,F,0
74539,68,M,1
16793,22,M,0
4575,7,M,0
35557,40,M,0
78145,71,M,1
65598,60,F,1
53451,52,M,1
62478,58,M,1
45378,46,F,1
94010,91,M,3
20878,26,F,0
61586,57,F,1
14579,19,F,0
16720,22,M,0
10102,14,M,0
73098,66,F,2
23041,29,M,0
21222,27,M,0
23851,29,F,0
11924,16,M,0
33324,38,M,1
55679,53,F,1
5787,8,F,0
65955,60,F,3
37544,41,F,0
76253,69,F,1
19009,24,F,0
46885,47,F,1
68505,63,M,1
46209,47,M,1
10891,15,M,0
9495,13,F,0
41351,44,M,1
16207,21,F,0
57896,55,M,1
6856,10,M,0
40510,43,F,1
58933,55,F,1
36609,41,M,0
22792,28,F,0
5441,8,M,0
94930,95,F,3
55516,53,F,0
20523,26,F,0
55937,53,F,1
86684,79,F,1
79215,72,M,1
33253,38,M,1
49423,49,F,1
83078,75,F,1
923,2,M,0
62538,58,M,1
73203,67,M,0
49915,49,F,1
73646,67,F,0
8565,12,M,0
32442,37,F,0
8841,12,F,0
19235,25,M,0
65140,60,M,1
24973,31,M,0
16353,21,F,0
51983,51,M,1
11405,15,F,0
11309,15,F,0
23021,29,M,0
33902,38,F,1
31715,37,M,0
23496,29,M,1
19083,25,M,0
12282,16,F,0
25641,31,F,0
1407,3,M,0
50378,50,M,1
43402,45,F,0
90694,84,F,1
71040,65,M,1
17278,22,F,0
20003,26,M,0
48980,49,M,1
63073,58,F,1
65896,60,F,2
7837,11,M,0
13103,17,F,0
69642,64,M,0
40624,43,F,1
93304,89,F,0
31765,37,M,0
5943,9,M,0
93155,89,M,1
12338,16,F,0
93904,90,F,3
71750,65,F,1
12890,17,F,0
957,2,M,0
58942,55,F,1
73735,67,F,1
5403,8,M,0
17243,22,F,0
40087,43,M,1
45067,46,F,1
83692,76,M,1
40807,43,F,1
77888,71,M,1
37029,41,M,1
79558,72,M,3
82835,75,M,3
9302,13,M,0
34678,39,F,0
9719,13,F,0
12222,16,F,0
76919,70,M,1
78383,71,F,0
57682,54,F,2
41228,44,M,1
50191,50,M,0
53920,52,F,0
84111,76,F,1
5983,9,M,0
46839,47,F,1
26256,32,M,0
65351,60,F,0
79439,72,M,1
43637,45,F,1
28268,34,M,0
41721,44,F,0
74465,68,M,1
55206,53,M,1
85975,78,F,1
92785,88,M,1
42355,44,F,1
48876,49,M,1
82822,75,M,3
9160,13,M,0
17054,22,F,0
44822,46,F,0
61036,57,M,1
13629,18,F,0
91728,86,M,1
89199,82,M,1
78474,71,F,1
29024,34,F,1
50042,50,M,0
43511,45,F,1
55455,53,F,0
73002,66,F,1
47157,48,M,0
82293,74,F,2
16152,21,F,0
10737,15,M,0
74188,67,F,2
23346,29,M,0
8864,12,F,0
57821,55,M,0
46512,47,F,1
81326,73,F,3
77536,70,F,1
15248,20,M,0
6742,10,M,0
66744,61,F,1
33721,38,F,1
78974,71,F,3
56087,53,F,1
9962,14,M,0
62185,58,M,0
67037,61,F,1
40843,43,F,1
87446,80,M,1
20098,26,M,0
93471,89,F,3
89334,82,F,1
47245,48,M,1
17978,23,F,0
80430,73,M,1
33182,38,M,0
39861,43,M,1
59430,56,M,1
68240,62,F,1
77191,70,F,1
79846,72,F,1
23920,29,F,0
43146,45,M,2
43578,45,F,1
60621,56,F,2
89836,83,M,1
13431,18,M,0
89034,82,M,1
42434,44,F,2
35484,40,M,0
53133,52,M,0
57801,55,M,0
61788,57,F,1
54660,53,M,0
16794,22,M,0
91244,85,M,3
16133,21,F,0
55637,53,F,1
78254,71,M,1
11167,15,F,0
19311,25,M,0
68065,62,F,1
69702,64,M,1
20317,26,M,0
36450,40,F,1
18833,24,F,0
24933,30,F,1
64257,59,F,1
60525,56,F,1
22512,28,M,1
19156,25,M,0
1649,3,M,0
35599,40,M,0
91821,86,M,1
75293,68,F,3
32292,37,F,0
18130,23,F,0
21666,27,F,0
73242,67,M,1
27531,33,M,2
57309,54,F,1
37357,41,F,0
58854,55,F,1
67262,62,M,1
32003,37,M,1
30847,36,M,1
15100,20,M,0
24752,30,F,0
42155,44,F,1
9760,13,F,0
75953,69,F,0
84965,77,F,1
93553,89,F,3
92146,86,F,3
30502,36,M,0
59154,55,F,1
12038,16,F,0
75247,68,F,2
34406,39,M,1
9037,12,F,0
1113,2,F,0
60829,57,M,1
13048,17,F,0
87876,80,F,3
82871,75,F,0
28725,34,F,0
20103,26,M,0
40696,43,F,1
59288,56,M,0
13283,18,M,0
1182,2,F,0
92991,88,F,3
25272,31,M,0
88821,81,F,3
49289,49,F,0
80257,73,M,0
25563,31,F,0
25517,31,F,0
51405,50,F,1
21448,27,M,0
73599,67,M,1
42419,44,F,2
68639,63,M,1
36611,41,M,0
66158,61,M,1
34301,39,M,0
16275,21,F,0
55169,53,M,1
23871,29,F,0
27080,33,M,0
76313,69,F,1
26825,32,F,0
47710,48,M,2
21727,27,F,0
80224,72,F,3
56,1,M,0
72662,66,F,1
77636,70,F,3
60972,57,M,1
8434,12,M,0
67591,62,M,1
26841,32,F,0
74820,68,F,1
49194,49,F,0
19367,25,M,0
27237,33,M,0
39998,43,M,1
36378,40,F,1
17056,22,F,0
55348,53,M,2
85824,78,F,1
87491,80,M,3
18459,24,M,0
49041,49,M,1
90910,84,F,3
56480,54,M,1
54279,52,F,1
46929,47,F,1
48694,49,M,1
60884,57,M,1
47760,48,F,0
31746,37,M,0
43866,45,F,1
39656,43,M,0
70584,64,F,1
1268,2,F,0
94091,91,F,3
43811,45,F,1
33248,38,M,1
26497,32,M,1
61364,57,F,0
33201,38,M,0
61446,57,F,0
6995,10,M,0
74911,68,F,1
45161,46,F,1
42887,45,M,1
84977,77,F,1
38057,42,M,0
9347,13,M,0
76043,69,F,1
8544,12,M,0
75281,68,F,3
60596,56,F,2
85115,77,F,3
66640,61,F,1
2343,4,M,0
49709,49,F,1
4819,7,F,0
21607,27,F,0
85772,78,F,1
7373,10,F,0
52096,51,M,1
18811,24,F,0
13676,18,F,0
73150,66,F,3
48288,48,F,1
92599,87,F,3
38950,42,F,0
75419,69,M,1
31880,37,M,0
21008,27,M,0
27002,32,F,1
80443,73,M,1
93879,90,F,3
86658,79,F,1
35540,40,M,0
46781,47,F,1
17636,23,M,0
11032,15,M,0
40282,43,F,0
60095,56,F,1
62268,58,M,1
43521,45,F,1
28751,34,F,0
49088,49,M,1
26542,32,F,0
75106,68,F,1
54747,53,M,0
78357,71,F,0
56074,53,F,1
16461,21,F,0
81757,74,M,1
94730,94,M,3
82031,74,F,1
47196,48,M,0
44497,46,M,1
9393,13,M,0
8486,12,M,0
60631,56,F,2
28260,34,M,0
85257,77,F,3
72801,66,F,1
14658,19,F,0
10609,14,F,0
47988,48,F,1
41569,44,M,1
27328,33,M,0
1987,3,F,0
43103,45,M,1
341,1,M,0
53410,52,M,1
49561,49,F,1
73842,67,F,1
42010,44,F,1
17497,23,M,0
74566,68,M,1
71314,65,M,1
61418,57,F,0
50664,50,M,1
50619,50,M,1
26719,32,F,0
65276,60,M,1
40083,43,M,1
79250,72,M,1
51271,50,F,1
24759,30,F,0
16366,21,F,0
29701,35,M,1
919,2,M,0
63694,59,M,1
22402,28,M,0
18026,23,F,0
63542,59,M,0
38788,42,F,0
44765,46,F,0
76342,69,F,1
31367,36,F,1
74306,68,M,1
9995,14,M,0
49428,49,F,1
25119,31,M,0
21796,27,F,0
39971,43,M,1
11579,16,M,0
71242,65,M,1
11507,15,F,0
68829,63,M,1
55208,53,M,1
94495,93,M,1
55631,53,F,1
5865,9,M,0
17953,23,F,0
15230,20,M,0
86638,79,F,0
2187,4,M,0
82191,74,F,1
86157,78,F,3
5098,8,M,0
50319,50,M,1
62368,58,M,1
41929,44,F,1
54957,53,M,1
89904,83,M,1
58354,55,M,1
17302,22,F,0
26406,32,M,0
738,2,M,0
41034,44,M,0
34706,39,F,0
18200,24,M,0
80935,73,F,1
19427,25,M,0
43610,45,F,1
45313,46,F,1
37127,41,M,1
36900,41,M,0
57605,54,F,1
24640,30,F,0
89702,82,F,3
39743,43,M,0
15842,21,M,0
56135,53,F,2
94468,92,F,3
75079,68,F,1
79873,72,F,1
45042,46,F,1
71162,65,M,1
74022,67,F,1
59244,55,F,3
339,1,M,0
50074,50,M,0
84893,77,F,1
31204,36,F,0
61872,57,F,1
95208,100,F,3
94138,91,F,3
74754,68,F,0
32732,37,F,1
60406,56,F,1
79416,72,M,1
66552,61,F,0
75131,68,F,1
40980,44,M,0
20961,26,F,0
71391,65,M,3
35013,39,F,1
86268,79,M,1
58992,55,F,1
54563,52,F,2
77985,71,M,1
6608,9,F,0
78545,71,F,1
11477,15,F,0
30789,36,M,0
91515,85,F,3
25354,31,M,0
57523,54,F,1
62628,58,M,1
76067,69,F,1
63382,58,F,2
16619,22,M,0
35549,40,M,0
86062,78,F,3
71201,65,M,1
55796,53,F,1
52360,51,F,0
30426,35,F,2
27598,33,F,0
56216,54,M,0
76968,70,M,1
75351,68,F,3
75372,69,M,0
12847,17,F,0
15679,20,F,0
33857,38,F,1
14419,19,M,0
88732,81,F,1
81446,74,M,1
66922,61,F,1
73680,67,F,0
26546,32,F,0
48034,48,F,1
55456,53,F,0
49845,49,F,1
64024,59,M,2
35051,39,F,1
26709,32,F,0
81089,73,F,1
31100,36,F,0
15325,20,F,0
3291,5,F,0
14632,19,F,0
85853,78,F,1
44076,46,M,0
46496,47,F,1
67528,62,M,1
45726,47,M,0
23525,29,F,0
20456,26,M,0
51767,51,M,1
70269,64,F,1
66000,61,M,0
13964,18,F,0
80566,73,M,1
6458,9,F,0
72038,66,M,0
20345,26,M,0
25060,31,M,0
80936,73,F,1
58501,55,F,0
60908,57,M,1
28460,34,M,0
62303,58,M,1
63596,59,M,1
41629,44,M,1
16840,22,M,0
19659,25,F,0
12902,17,F,0
68854,63,M,1
34749,39,F,0
31965,37,M,0
9528,13,F,0
62452,58,M,1
38860,42,F,0
65171,60,M,1
22353,28,M,0
59135,55,F,1
45810,47,M,1
38162,42,M,0
67077,61,F,2
9932,14,M,0
50798,50,F,0
22548,28,F,0
3750,6,M,0
61494,57,F,1
53653,52,M,1
70211,64,F,0
31896,37,M,0
89308,82,F,0
68416,63,M,0
88858,81,F,3
5236,8,M,0
9512,13,F,0
29517,35,M,0
80888,73,F,1
76487,69,F,3
41137,44,M,0
80915,73,F,1
15758,21,M,0
61847,57,F,1
25553,31,F,0
