40896,58,F,4,S28000373
40053,25,M,2,S28000373
88602,10,M,11,S28000423
18970,48,F,8,S28000351
51078,39,F,6,S28000382
51425,71,F,1,S28000382
53684,56,F,11,S28000384
72546,17,M,6,S28000406
75620,61,M,6,S28000409
21408,30,F,5,S28000354
55394,78,M,3,S28000386
59697,42,F,5,S28000392
71533,36,M,12,S28000405
33282,80,M,1,S28000366
70519,11,F,11,S28000404
56709,52,F,6,S28000388
29871,23,F,5,S28000363
98190,11,F,11,S28000429
49751,70,F,3,S28000381
21838,46,M,2,S28000356
45528,55,F,4,S28000378
1257,22,M,14,S28000339
47565,61,M,2,S28000380
22582,32,F,6,S28000356
71343,27,M,2,S28000405
26046,1,M,11,S28000360
63626,65,M,1,S28000398
89559,59,F,2,S28000423
38773,25,F,2,S28000371
5604,67,M,8,S28000342
29212,44,M,2,S28000363
94341,48,M,12,S28000427
39793,4,M,5,S28000373
4813,73,F,3,S28000341
93498,15,F,9,S28000426
54706,41,F,11,S28000385
83630,17,F,6,S28000416
38927,32,F,8,S28000371
66857,39,F,2,S28000401
88843,48,M,9,S28000423
61223,40,M,4,S28000396
1896,27,F,2,S28000339
64101,27,F,5,S28000398
294,22,F,2,S28000336
27897,14,M,11,S28000362
6125,50,F,4,S28000342
22339,3,F,11,S28000356
52894,40,M,9,S28000384
3516,44,M,4,S28000341
85718,39,M,2,S28000420
89519,28,F,12,S28000423
64165,30,F,8,S28000398
26988,39,M,4,S28000361
102380,80,F,12,S28000462
42447,79,M,3,S28000375
27669,55,F,4,S28000361
36390,78,F,1,S28000368
76276,25,F,11,S28000409
21985,38,M,8,S28000356
27898,15,M,11,S28000362
24289,25,M,11,S28000358
59684,39,F,4,S28000392
6781,57,M,4,S28000343
11482,41,F,9,S28000346
24416,13,F,5,S28000358
78128,43,F,11,S28000410
13430,61,F,12,S28000347
23459,4,F,5,S28000357
33924,65,F,1,S28000366
86040,16,F,2,S28000420
6782,52,M,4,S28000343
87090,58,F,2,S28000421
61842,28,M,4,S28000397
19755,77,M,1,S28000352
84134,68,F,12,S28000416
84787,23,M,14,S28000419
24136,22,M,14,S28000358
64493,76,F,1,S28000398
3925,75,M,1,S28000341
50821,19,F,6,S28000382
70431,65,M,4,S28000404
27038,32,M,5,S28000361
29526,63,M,6,S28000363
41657,46,F,2,S28000374
48860,49,M,6,S28000381
15287,46,M,10,S28000349
29336,33,M,6,S28000363
36309,64,F,6,S28000368
90605,69,M,1,S28000424
2125,49,F,14,S28000339
85525,54,F,4,S28000419
58481,14,M,5,S28000391
88466,75,F,3,S28000422
56748,80,F,1,S28000388
99098,55,F,4,S28000429
84158,24,M,2,S28000417
90444,58,M,2,S28000424
11635,52,F,4,S28000346
14412,40,F,5,S28000348
71797,13,F,11,S28000405
22144,50,M,6,S28000356
35142,68,F,12,S28000367
42586,36,F,2,S28000375
65213,55,F,4,S28000399
60274,66,F,1,S28000393
50150,26,M,4,S28000382
22012,31,M,9,S28000356
96483,63,F,6,S28000428
37794,42,F,4,S28000370
80790,32,F,12,S28000412
80910,52,F,4,S28000412
39260,28,M,2,S28000372
60778,1,M,9,S28000395
69882,24,M,12,S28000404
26812,7,M,11,S28000361
68975,8,F,5,S28000403
91605,80,F,3,S28000424
82734,54,F,5,S28000415
41051,3,M,11,S28000374
15583,3,F,11,S28000349
57656,18,M,14,S28000390
25622,37,F,2,S28000359
15758,33,F,2,S28000349
40339,53,M,8,S28000373
91826,24,M,5,S28000425
33989,72,F,3,S28000366
37715,22,F,14,S28000370
38300,48,M,4,S28000371
34605,3,F,11,S28000367
96447,56,F,2,S28000428
8674,60,F,4,S28000344
92627,38,F,5,S28000425
73367,2,F,11,S28000406
66865,38,F,4,S28000401
4402,48,F,6,S28000341
22760,63,F,4,S28000356
25078,30,M,2,S28000359
72250,72,F,1,S28000405
80654,32,F,9,S28000412
76252,48,F,8,S28000409
49100,80,M,1,S28000381
7022,23,F,14,S28000343
37460,38,M,2,S28000370
23399,66,M,1,S28000357
58787,54,M,2,S28000391
87678,53,M,4,S28000422
53272,18,F,5,S28000384
70305,61,M,2,S28000404
33466,9,F,11,S28000366
60062,70,M,3,S28000393
56670,55,F,2,S28000388
49112,65,M,3,S28000381
45819,9,M,9,S28000379
90135,20,M,12,S28000424
2131,58,F,2,S28000339
51207,43,F,11,S28000382
99204,53,F,12,S28000429
76190,29,F,5,S28000409
74979,10,M,5,S28000409
72126,58,F,4,S28000405
21639,1,M,5,S28000356
34139,12,M,11,S28000367
3628,29,M,8,S28000341
99754,29,M,5,S28000461
71884,45,F,2,S28000405
100426,20,F,9,S28000461
62247,2,F,5,S28000397
66266,72,F,3,S28000400
35421,49,M,5,S28000368
86264,63,F,4,S28000420
42249,42,M,5,S28000375
97493,35,M,6,S28000429
86197,49,F,11,S28000420
48792,35,M,2,S28000381
37970,12,M,11,S28000371
14583,54,F,4,S28000348
48520,80,F,1,S28000380
52280,60,F,4,S28000383
100844,60,F,4,S28000461
35403,29,M,5,S28000368
61675,22,M,5,S28000397
28058,43,M,2,S28000362
94105,17,M,12,S28000427
76655,14,M,5,S28000410
89162,8,F,5,S28000423
57273,21,F,11,S28000389
34732,42,F,2,S28000367
60254,59,F,6,S28000393
77946,36,F,5,S28000410
5151,38,M,4,S28000342
94858,49,F,4,S28000427
2113,38,F,12,S28000339
71699,76,M,3,S28000405
18153,80,F,6,S28000350
66346,6,M,11,S28000401
29465,64,M,2,S28000363
12185,25,M,2,S28000347
2774,23,F,5,S28000340
91187,43,F,10,S28000424
53210,15,F,11,S28000384
79911,29,M,6,S28000412
14401,27,F,5,S28000348
18741,14,F,5,S28000351
93246,17,M,12,S28000426
13840,22,M,12,S28000348
12271,45,M,5,S28000347
23257,35,M,8,S28000357
9520,50,M,6,S28000345
19888,2,F,11,S28000352
16983,60,M,4,S28000350
66664,80,M,1,S28000401
42436,70,M,3,S28000375
40658,27,F,2,S28000373
101554,64,M,4,S28000462
63744,6,F,9,S28000398
89413,42,F,6,S28000423
15598,4,F,11,S28000349
80111,50,M,6,S28000412
10723,48,M,2,S28000346
40853,31,F,12,S28000373
18599,61,M,6,S28000351
94913,28,F,5,S28000427
87672,60,M,4,S28000422
87412,45,M,2,S28000422
75011,13,M,5,S28000409
60848,45,M,2,S28000395
91528,73,F,1,S28000424
79932,44,M,9,S28000412
11192,14,F,11,S28000346
32097,46,M,2,S28000365
47226,20,M,6,S28000380
83906,27,F,11,S28000416
51268,51,F,2,S28000382
50317,37,M,8,S28000382
10270,57,F,4,S28000345
80817,58,F,2,S28000412
82439,45,F,5,S28000415
7873,55,M,2,S28000344
92403,8,F,5,S28000425
20297,80,F,1,S28000352
72061,35,F,11,S28000405
66821,18,F,11,S28000401
67827,33,F,4,S28000402
32642,45,F,11,S28000365
56292,63,M,5,S28000388
35998,28,F,4,S28000368
86865,23,F,2,S28000421
44149,43,F,6,S28000377
100311,9,F,11,S28000461
102050,49,F,11,S28000462
46011,43,M,2,S28000379
14421,43,F,5,S28000348
44683,18,M,12,S28000378
35789,1,F,5,S28000368
23144,30,M,2,S28000357
60349,12,M,11,S28000394
17426,22,F,5,S28000350
26857,18,M,6,S28000361
73858,60,F,4,S28000406
55828,50,F,4,S28000386
64133,42,F,8,S28000398
95443,1,M,5,S28000428
30990,39,M,8,S28000364
28483,21,F,11,S28000362
16661,36,M,2,S28000350
31554,33,F,5,S28000364
87438,28,M,2,S28000422
73981,80,F,1,S28000406
92873,59,F,4,S28000425
3243,8,M,11,S28000341
3611,26,M,5,S28000341
4135,24,F,9,S28000341
85670,21,M,2,S28000420
20566,41,M,5,S28000353
93565,22,F,11,S28000426
23875,50,F,4,S28000357
56771,76,F,1,S28000388
60132,20,F,12,S28000393
85506,60,F,2,S28000419
57827,43,M,8,S28000390
17907,50,F,4,S28000350
61437,29,F,5,S28000396
91548,75,F,1,S28000424
87573,45,M,9,S28000422
7839,30,M,10,S28000344
101232,21,M,5,S28000462
86257,52,F,4,S28000420
20972,46,F,6,S28000353
42700,44,F,11,S28000375
6553,20,M,14,S28000343
9963,27,F,4,S28000345
9824,22,F,8,S28000345
8396,38,F,4,S28000344
4330,34,F,4,S28000341
72817,33,M,8,S28000406
18106,65,F,3,S28000350
57246,18,F,5,S28000389
87447,44,M,2,S28000422
24684,25,F,11,S28000358
21794,19,M,12,S28000356
3812,56,M,2,S28000341
41259,36,M,2,S28000374
64031,31,F,4,S28000398
45105,2,F,5,S28000378
10285,52,F,5,S28000345
82313,49,F,2,S28000415
15883,33,F,5,S28000349
16109,53,F,2,S28000349
71886,41,F,2,S28000405
60382,21,M,11,S28000394
57698,35,M,2,S28000390
25543,21,F,11,S28000359
70532,21,F,2,S28000404
59388,27,M,4,S28000392
86482,32,M,2,S28000421
86640,44,M,9,S28000421
47037,76,F,3,S28000379
87515,35,M,5,S28000422
63051,42,M,2,S28000398
43623,30,M,9,S28000377
57339,42,F,5,S28000389
41326,48,M,8,S28000374
88118,26,F,8,S28000422
37867,39,F,11,S28000370
65873,11,F,5,S28000400
80902,61,F,4,S28000412
75263,49,M,2,S28000409
69773,3,M,5,S28000404
6444,9,M,11,S28000343
78222,58,F,4,S28000410
62243,12,F,5,S28000397
75643,64,M,6,S28000409
51276,57,F,4,S28000382
101930,34,F,5,S28000462
69689,66,F,1,S28000403
28813,71,F,1,S28000362
20058,27,F,5,S28000352
21834,47,M,2,S28000356
52847,38,M,5,S28000384
84976,32,M,6,S28000419
27184,54,M,11,S28000361
73321,9,F,5,S28000406
83660,20,F,11,S28000416
98886,25,F,11,S28000429
83513,73,M,6,S28000416
56900,16,M,6,S28000389
84159,19,M,2,S28000417
82698,58,F,4,S28000415
102650,43,F,11,S28000468
53000,56,M,4,S28000384
71006,53,F,2,S28000404
1943,35,F,2,S28000339
86787,15,F,5,S28000421
28045,35,M,2,S28000362
79810,40,M,2,S28000412
63739,11,F,9,S28000398
101863,19,F,9,S28000462
42390,59,M,6,S28000375
95858,56,M,4,S28000428
12765,7,F,5,S28000347
4060,8,F,11,S28000341
11770,68,F,1,S28000346
51559,2,M,11,S28000383
11804,77,F,1,S28000346
5958,41,F,5,S28000342
79222,49,F,5,S28000411
48139,45,F,6,S28000380
22248,3,F,5,S28000356
30203,35,F,11,S28000363
49411,41,F,6,S28000381
67581,51,M,6,S28000402
67485,31,M,8,S28000402
8057,66,M,4,S28000344
15183,33,M,5,S28000349
65931,19,F,5,S28000400
61371,19,F,5,S28000396
54993,8,M,9,S28000386
72176,52,F,11,S28000405
9818,23,F,8,S28000345
9576,66,M,1,S28000345
49987,16,M,5,S28000382
66323,14,M,5,S28000401
97670,53,M,4,S28000429
85597,74,F,3,S28000419
74056,80,F,1,S28000406
99964,59,M,4,S28000461
72987,63,M,5,S28000406
102548,14,F,5,S28000468
99819,37,M,6,S28000461
15545,10,F,9,S28000349
25885,58,F,6,S28000359
71354,41,M,2,S28000405
88939,62,M,4,S28000423
35967,25,F,2,S28000368
20105,30,F,11,S28000352
21202,71,F,3,S28000353
46520,16,F,6,S28000379
7100,20,F,14,S28000343
78747,46,M,4,S28000411
75602,61,M,5,S28000409
96023,1,F,5,S28000428
102006,33,F,6,S28000462
39181,10,M,11,S28000372
97546,36,M,9,S28000429
93907,5,M,9,S28000427
54314,80,M,4,S28000385
20406,12,M,11,S28000353
47067,1,M,5,S28000380
61689,16,M,8,S28000397
66770,14,F,11,S28000401
71031,54,F,4,S28000404
1880,29,F,2,S28000339
14175,71,M,3,S28000348
82322,38,F,2,S28000415
88299,55,F,4,S28000422
42798,54,F,4,S28000375
64603,9,M,5,S28000399
770,31,F,8,S28000337
26100,21,M,12,S28000360
73025,64,M,6,S28000406
40047,38,M,2,S28000373
23354,50,M,4,S28000357
44872,39,M,12,S28000378
71414,47,M,4,S28000405
70498,2,F,9,S28000404
31682,29,F,11,S28000364
40225,27,M,8,S28000373
85394,31,F,5,S28000419
28541,48,F,2,S28000362
37907,52,F,12,S28000370
22801,58,F,6,S28000356
26435,24,F,8,S28000360
14261,13,F,9,S28000348
27921,19,M,2,S28000362
62269,3,F,11,S28000397
91388,56,F,5,S28000424
50873,22,F,12,S28000382
81920,77,M,1,S28000415
47583,57,M,2,S28000380
37542,34,M,8,S28000370
28553,48,F,4,S28000362
9139,27,M,2,S28000345
7947,59,M,5,S28000344
32875,9,M,11,S28000366
71038,54,F,4,S28000404
87688,58,M,6,S28000422
81700,25,M,8,S28000415
38220,27,M,2,S28000371
36202,39,F,12,S28000368
63087,47,M,2,S28000398
66455,41,M,2,S28000401
9075,21,M,12,S28000345
19226,80,F,1,S28000351
62875,6,M,9,S28000398
34113,14,M,11,S28000367
47029,79,F,3,S28000379
64936,72,M,3,S28000399
4598,56,F,2,S28000341
92142,56,M,2,S28000425
74660,36,F,4,S28000408
39064,51,F,4,S28000371
99975,55,M,5,S28000461
14944,22,M,6,S28000349
79439,63,F,4,S28000411
97475,31,M,6,S28000429
12976,22,F,12,S28000347
75952,20,F,8,S28000409
29713,1,F,5,S28000363
46839,54,F,2,S28000379
64405,58,F,6,S28000398
70737,30,F,4,S28000404
38456,62,M,2,S28000371
74219,4,M,11,S28000408
39041,60,F,2,S28000371
48794,30,M,2,S28000381
9826,23,F,9,S28000345
70227,35,M,8,S28000404
59242,11,M,5,S28000392
42392,59,M,6,S28000375
57461,58,F,2,S28000389
19036,48,F,11,S28000351
2649,54,M,2,S28000340
37212,27,F,14,S28000369
49289,17,F,9,S28000381
26409,13,F,11,S28000360
70349,55,M,5,S28000404
34053,6,M,5,S28000367
44646,21,M,5,S28000378
21997,48,M,8,S28000356
35333,22,M,12,S28000368
25702,36,F,6,S28000359
30630,11,M,5,S28000364
10329,62,F,11,S28000345
63866,42,F,2,S28000398
31014,48,M,9,S28000364
6698,28,M,5,S28000343
91739,13,M,5,S28000425
84805,25,M,2,S28000419
77111,34,M,5,S28000410
91440,62,F,10,S28000424
26620,26,F,12,S28000360
82626,33,F,11,S28000415
48563,70,F,3,S28000380
25897,54,F,8,S28000359
79656,2,M,11,S28000412
50910,49,F,2,S28000382
47078,10,M,5,S28000380
21876,49,M,2,S28000356
101843,22,F,5,S28000462
67817,33,F,4,S28000402
100643,47,F,6,S28000461
61220,31,M,2,S28000396
28398,2,F,11,S28000362
87054,45,F,11,S28000421
38094,23,M,14,S28000371
71724,77,M,6,S28000405
8367,28,F,2,S28000344
30773,22,M,6,S28000364
8873,15,M,5,S28000345
33305,79,M,1,S28000366
74248,23,M,6,S28000408
65386,9,M,5,S28000400
2576,42,M,8,S28000340
71422,35,M,5,S28000405
6518,20,M,14,S28000343
98891,25,F,11,S28000429
89986,13,M,11,S28000424
16101,58,F,2,S28000349
44175,32,F,8,S28000377
79173,16,F,12,S28000411
42623,38,F,5,S28000375
400,26,F,2,S28000336
46860,64,F,2,S28000379
8774,65,F,1,S28000344
93784,69,F,1,S28000426
96230,48,F,5,S28000428
5592,80,M,4,S28000342
61706,16,M,14,S28000397
58366,74,F,1,S28000390
46959,78,F,1,S28000379
85496,59,F,2,S28000419
18723,14,F,5,S28000351
98746,43,F,5,S28000429
40195,25,M,8,S28000373
38877,32,F,4,S28000371
71754,14,F,5,S28000405
43184,38,F,5,S28000376
69369,27,F,5,S28000403
22288,12,F,9,S28000356
66587,58,M,2,S28000401
53362,45,F,2,S28000384
20602,29,M,8,S28000353
30173,43,F,11,S28000363
50066,16,M,12,S28000382
42836,76,F,1,S28000375
81512,28,M,2,S28000415
54941,74,F,12,S28000385
100256,14,F,5,S28000461
15677,19,F,9,S28000349
47150,15,M,11,S28000380
47761,72,M,3,S28000380
79000,1,F,5,S28000411
14843,10,M,9,S28000349
35956,41,F,2,S28000368
52553,10,M,5,S28000384
24515,22,F,12,S28000358
27626,37,F,11,S28000361
75066,7,M,11,S28000409
24753,53,F,6,S28000358
21865,46,M,2,S28000356
74614,18,F,6,S28000408
76131,49,F,5,S28000409
71990,42,F,8,S28000405
78839,33,M,9,S28000411
43484,44,M,2,S28000377
4835,67,F,3,S28000341
48633,1,M,5,S28000381
9812,24,F,6,S28000345
30283,60,F,2,S28000363
28265,50,M,12,S28000362
40099,46,M,4,S28000373
45953,19,M,12,S28000379
11857,80,F,11,S28000346
25485,7,F,11,S28000359
67401,26,M,2,S28000402
84839,39,M,2,S28000419
86944,34,F,2,S28000421
7334,13,M,5,S28000344
5122,49,M,2,S28000342
68594,31,M,5,S28000403
38146,49,M,2,S28000371
88392,72,F,1,S28000422
60898,53,M,2,S28000395
94061,22,M,9,S28000427
89133,3,F,5,S28000423
98145,1,F,9,S28000429
75149,22,M,11,S28000409
45159,12,F,11,S28000378
16755,48,M,5,S28000350
71944,37,F,5,S28000405
6624,28,M,2,S28000343
41389,51,M,2,S28000374
32335,76,M,1,S28000365
59458,41,M,9,S28000392
18097,80,F,1,S28000350
42297,31,M,9,S28000375
79994,49,M,12,S28000412
28654,39,F,11,S28000362
102494,46,M,6,S28000468
85907,63,M,4,S28000420
57751,43,M,2,S28000390
7968,62,M,6,S28000344
71110,80,F,1,S28000404
4073,1,F,11,S28000341
8237,19,F,14,S28000344
15596,11,F,11,S28000349
88764,31,M,5,S28000423
38895,37,F,5,S28000371
18256,4,M,11,S28000351
68992,1,F,5,S28000403
32865,12,M,11,S28000366
55165,39,M,5,S28000386
12250,40,M,4,S28000347
10418,70,F,1,S28000345
67087,77,F,1,S28000401
42626,31,F,5,S28000375
101374,37,M,5,S28000462
32878,3,M,11,S28000366
94547,79,M,3,S28000427
4306,30,F,4,S28000341
37550,27,M,8,S28000370
32415,8,F,11,S28000365
100479,37,F,4,S28000461
53170,3,F,9,S28000384
85251,22,F,5,S28000419
99915,50,M,4,S28000461
14679,80,F,1,S28000348
14394,48,F,5,S28000348
70409,76,M,3,S28000404
59991,27,M,12,S28000393
48512,77,F,1,S28000380
11961,1,M,9,S28000347
101829,16,F,5,S28000462
69463,46,F,8,S28000403
90840,12,F,11,S28000424
59798,53,F,4,S28000392
57417,27,F,11,S28000389
60675,43,F,11,S28000394
98960,44,F,11,S28000429
23238,47,M,8,S28000357
96295,26,F,9,S28000428
89956,3,M,9,S28000424
44945,55,M,6,S28000378
40559,21,F,14,S28000373
50462,56,M,4,S28000382
12051,17,M,2,S28000347
85704,16,M,12,S28000420
95739,35,M,6,S28000428
68458,37,M,2,S28000403
55712,49,F,11,S28000386
52635,10,M,11,S28000384
90948,20,F,11,S28000424
23019,22,M,8,S28000357
99824,28,M,6,S28000461
94100,24,M,12,S28000427
70517,4,F,11,S28000404
3879,60,M,6,S28000341
32775,68,F,1,S28000365
75721,65,M,3,S28000409
21189,80,F,1,S28000353
1338,32,M,2,S28000339
87381,19,M,12,S28000422
51358,50,F,6,S28000382
30310,53,F,4,S28000363
56046,24,M,5,S28000388
25250,58,M,2,S28000359
16310,10,M,5,S28000350
79447,51,F,4,S28000411
47928,22,F,5,S28000380
43652,26,M,12,S28000377
4607,55,F,2,S28000341
63207,33,M,5,S28000398
20052,32,F,5,S28000352
69857,16,M,8,S28000404
44504,71,F,3,S28000377
24190,41,M,2,S28000358
11453,35,F,8,S28000346
58173,42,F,2,S28000390
79093,10,F,11,S28000411
100130,73,M,3,S28000461
30034,40,F,5,S28000363
32898,10,M,11,S28000366
46872,55,F,2,S28000379
41770,34,F,8,S28000374
67321,37,M,2,S28000402
99405,5,M,5,S28000461
67008,51,F,2,S28000401
39704,64,F,6,S28000372
40632,27,F,2,S28000373
44528,77,F,12,S28000377
58792,58,M,2,S28000391
78718,30,M,2,S28000411
35462,46,M,6,S28000368
5204,46,M,5,S28000342
20458,13,M,11,S28000353
70459,13,F,5,S28000404
43693,58,M,4,S28000377
88183,45,F,11,S28000422
30965,44,M,5,S28000364
37698,19,F,14,S28000370
43635,35,M,9,S28000377
38725,19,F,14,S28000371
28126,43,M,6,S28000362
5021,16,M,6,S28000342
32947,24,M,10,S28000366
2300,3,M,5,S28000340
35975,40,F,2,S28000368
4571,56,F,2,S28000341
34050,6,M,5,S28000367
67091,71,F,1,S28000401
36784,46,M,9,S28000369
52046,20,F,5,S28000383
99766,42,M,5,S28000461
33343,76,M,3,S28000366
47613,59,M,4,S28000380
78243,61,F,4,S28000410
25505,23,F,2,S28000359
11720,65,F,1,S28000346
84712,7,M,9,S28000419
64481,65,F,1,S28000398
64843,58,M,4,S28000399
78605,11,M,11,S28000411
48317,60,F,2,S28000380
98740,29,F,5,S28000429
29018,13,M,11,S28000363
46120,31,M,8,S28000379
54814,63,F,4,S28000385
12988,25,F,2,S28000347
28767,59,F,4,S28000362
102559,1,F,5,S28000468
42583,34,F,2,S28000375
97006,20,M,5,S28000429
33513,17,F,11,S28000366
26154,26,M,4,S28000360
42523,1,F,11,S28000375
54981,11,M,9,S28000386
68100,5,M,5,S28000403
40428,10,F,9,S28000373
32073,18,M,11,S28000365
55569,24,F,11,S28000386
23189,33,M,5,S28000357
60695,61,F,2,S28000394
90891,16,F,5,S28000424
84252,27,M,4,S28000417
77020,31,M,5,S28000410
94679,9,F,11,S28000427
78323,55,F,8,S28000410
93342,31,M,9,S28000426
30700,2,M,11,S28000364
39803,1,M,5,S28000373
79510,70,F,1,S28000411
92987,80,F,1,S28000425
22424,19,F,11,S28000356
3730,39,M,11,S28000341
56639,37,F,11,S28000388
88690,36,M,2,S28000423
2721,15,F,5,S28000340
31476,27,F,2,S28000364
99451,3,M,9,S28000461
99959,59,M,4,S28000461
98916,41,F,11,S28000429
20115,30,F,11,S28000352
53200,3,F,11,S28000384
75574,53,M,4,S28000409
12456,54,M,2,S28000347
102705,17,M,6,S28000491
100400,23,F,6,S28000461
100321,1,F,11,S28000461
333,21,F,11,S28000336
65667,61,M,2,S28000400
60247,61,F,4,S28000393
74648,43,F,2,S28000408
17514,46,F,2,S28000350
14184,69,M,3,S28000348
9908,30,F,2,S28000345
66270,69,F,3,S28000400
23571,21,F,14,S28000357
10309,57,F,6,S28000345
39818,3,M,9,S28000373
38161,29,M,2,S28000371
24045,8,M,11,S28000358
13005,35,F,2,S28000347
77223,27,M,12,S28000410
19736,63,M,8,S28000352
54939,67,F,12,S28000385
48849,29,M,5,S28000381
92676,30,F,5,S28000425
67643,8,F,5,S28000402
53570,36,F,11,S28000384
10390,80,F,1,S28000345
101804,13,F,11,S28000462
40095,25,M,4,S28000373
95586,17,M,6,S28000428
52564,10,M,9,S28000384
23016,19,M,8,S28000357
75690,75,M,3,S28000409
84265,32,M,8,S28000417
39217,22,M,11,S28000372
22100,64,M,4,S28000356
76930,16,M,12,S28000410
39696,51,F,4,S28000372
27323,3,F,11,S28000361
91518,66,F,1,S28000424
78221,50,F,4,S28000410
47667,58,M,6,S28000380
87588,43,M,11,S28000422
53094,71,M,3,S28000384
14760,80,F,6,S28000348
13457,74,F,1,S28000347
72673,43,M,4,S28000406
74456,62,M,6,S28000408
85577,65,F,1,S28000419
7526,26,M,2,S28000344
48023,25,F,2,S28000380
72816,36,M,8,S28000406
20575,35,M,5,S28000353
53825,9,M,5,S28000385
49876,1,M,5,S28000382
18407,26,M,5,S28000351
19770,68,M,4,S28000352
18016,80,F,1,S28000350
36478,3,M,5,S28000369
62985,35,M,2,S28000398
26858,21,M,6,S28000361
22811,58,F,8,S28000356
34251,25,M,2,S28000367
1889,27,F,2,S28000339
84748,23,M,5,S28000419
18624,58,M,9,S28000351
54285,69,M,1,S28000385
52628,14,M,11,S28000384
13711,4,M,5,S28000348
77773,21,F,11,S28000410
392,25,F,2,S28000336
27486,42,F,5,S28000361
94139,25,M,2,S28000427
62824,9,M,5,S28000398
7217,48,F,8,S28000343
10520,3,M,5,S28000346
73524,48,F,5,S28000406
76299,26,F,11,S28000409
38930,31,F,8,S28000371
44361,59,F,6,S28000377
30928,29,M,5,S28000364
66814,23,F,11,S28000401
81715,46,M,8,S28000415
56094,18,M,14,S28000388
89712,80,F,1,S28000423
80268,2,F,5,S28000412
27385,23,F,11,S28000361
97565,45,M,9,S28000429
97844,67,M,1,S28000429
69659,77,F,1,S28000403
45012,80,M,1,S28000378
94598,11,F,5,S28000427
78409,66,F,1,S28000410
308,21,F,2,S28000336
35652,63,M,10,S28000368
77582,13,F,5,S28000410
47468,27,M,8,S28000380
77440,74,M,3,S28000410
62194,14,F,5,S28000397
5647,10,F,5,S28000342
62666,52,F,2,S28000397
30207,29,F,11,S28000363
42928,1,M,11,S28000376
102562,10,F,9,S28000468
2806,23,F,11,S28000340
20287,55,F,12,S28000352
67469,34,M,6,S28000402
77383,55,M,6,S28000410
93992,4,M,11,S28000427
28940,2,M,5,S28000363
48532,66,F,1,S28000380
1772,24,F,9,S28000339
61138,12,M,9,S28000396
64746,27,M,5,S28000399
47398,38,M,5,S28000380
39191,10,M,11,S28000372
41380,51,M,2,S28000374
3909,78,M,1,S28000341
88355,64,F,11,S28000422
43106,6,F,11,S28000376
59117,27,F,8,S28000391
36192,44,F,11,S28000368
48907,43,M,9,S28000381
10240,54,F,2,S28000345
47570,59,M,2,S28000380
94413,51,M,4,S28000427
51915,74,M,3,S28000383
73705,39,F,9,S28000406
31406,19,F,9,S28000364
6712,42,M,6,S28000343
45358,29,F,8,S28000378
29233,43,M,4,S28000363
28213,58,M,2,S28000362
26300,61,M,8,S28000360
717,24,F,14,S28000337
87498,32,M,5,S28000422
16208,64,F,12,S28000349
57950,55,M,8,S28000390
5625,1,F,5,S28000342
38800,49,F,2,S28000371
62861,8,M,5,S28000398
71764,4,F,5,S28000405
82394,34,F,5,S28000415
35709,75,M,3,S28000368
83317,32,M,12,S28000416
85433,28,F,8,S28000419
94735,23,F,2,S28000427
81210,1,M,5,S28000415
16379,8,M,5,S28000350
71017,54,F,4,S28000404
7076,22,F,14,S28000343
80844,63,F,2,S28000412
9242,49,M,5,S28000345
47213,24,M,5,S28000380
85006,32,M,8,S28000419
45892,17,M,2,S28000379
58849,69,M,3,S28000391
99987,54,M,5,S28000461
80918,61,F,4,S28000412
26248,43,M,12,S28000360
98441,40,F,2,S28000429
58885,8,F,11,S28000391
96828,6,M,5,S28000429
92183,63,M,4,S28000425
58691,27,M,4,S28000391
27781,74,F,3,S28000361
37189,28,F,11,S28000369
15145,41,M,4,S28000349
71757,1,F,5,S28000405
93912,8,M,9,S28000427
64872,57,M,6,S28000399
25006,28,M,2,S28000359
60084,11,F,5,S28000393
73900,63,F,6,S28000406
12813,14,F,9,S28000347
86626,29,M,8,S28000421
16306,10,M,5,S28000350
86485,49,M,2,S28000421
32345,67,M,3,S28000365
86289,66,F,1,S28000420
51617,23,M,10,S28000383
17665,28,F,5,S28000350
102752,55,M,4,S28000491
20392,5,M,9,S28000353
16217,75,F,1,S28000349
355,21,F,14,S28000336
68872,59,M,8,S28000403
64164,25,F,8,S28000398
27296,3,F,9,S28000361
53383,47,F,5,S28000384
1236,23,M,14,S28000339
33133,45,M,9,S28000366
74273,44,M,2,S28000408
67797,37,F,2,S28000402
35230,1,M,11,S28000368
80924,50,F,5,S28000412
55445,3,F,5,S28000386
46997,80,F,1,S28000379
97312,45,M,5,S28000429
8292,25,F,2,S28000344
18510,46,M,9,S28000351
29286,39,M,5,S28000363
33128,49,M,9,S28000366
81645,37,M,5,S28000415
102430,19,M,5,S28000468
80492,20,F,11,S28000412
50599,69,M,4,S28000382
79544,9,M,5,S28000412
6033,42,F,10,S28000342
1309,28,M,2,S28000339
490,48,F,14,S28000336
35384,36,M,2,S28000368
43394,9,M,11,S28000377
93193,7,M,11,S28000426
66539,27,M,9,S28000401
67018,50,F,2,S28000401
58002,68,M,3,S28000390
33607,35,F,5,S28000366
89531,55,F,2,S28000423
43946,10,F,11,S28000377
23233,34,M,8,S28000357
27275,4,F,5,S28000361
84625,47,F,11,S28000418
8024,71,M,1,S28000344
101111,80,F,12,S28000461
1831,17,F,14,S28000339
4877,11,M,5,S28000342
